user_id,recency_days,sessions_7d,watch_minutes_7d,avg_watch_ratio_7d,avg_completion_rate_7d,sessions_14d,watch_minutes_14d,avg_watch_ratio_14d,avg_completion_rate_14d,sessions_30d,watch_minutes_30d,avg_watch_ratio_30d,avg_completion_rate_30d,dow_entropy_30d,weekend_share_30d,gap_mean_days_30d,gap_std_days_30d,genre_share_Action,genre_share_Adventure,genre_share_Animation,genre_share_Biography,genre_share_Comedy,genre_share_Fantasy,genre_share_History,genre_share_Sci-Fi,genre_share_War,genre_share_Western,genre_share_other,device_share_Desktop,device_share_Laptop,device_share_Mobile,device_share_Smart TV,device_share_Tablet,device_share_sum_top,sessions_in_horizon,churn,horizon_days,cutoff_date,feature_window_days
user_05079,0,1.0,59.6,0.4027027027027027,0.348,1.0,59.6,0.4027027027027027,0.348,1,59.6,0.4027027027027027,0.348,-0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,14,2025-12-17,30
user_01180,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,111.7,2.482222222222222,0.956,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,14,2025-12-17,30
user_06549,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,118.3,1.05625,0.913,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,14,2025-12-17,30
user_08657,6,1.0,24.3,0.411864406779661,0.527,1.0,24.3,0.411864406779661,0.527,2,51.5,0.46747066492829203,0.451,0.6931471805599453,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.5,1.0,0.0,1,14,2025-12-17,30
user_07962,1,1.0,78.2,0.5356164383561643,0.128,1.0,78.2,0.5356164383561643,0.128,1,78.2,0.5356164383561643,0.128,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0,14,2025-12-17,30
user_09313,11,0.0,0.0,0.0,0.0,1.0,429.8,2.923809523809524,0.304,1,429.8,2.923809523809524,0.304,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,14,2025-12-17,30
user_08124,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,160.0,2.7586206896551726,0.008,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,14,2025-12-17,30
user_07100,5,1.0,29.4,0.3629629629629629,0.064,1.0,29.4,0.3629629629629629,0.064,1,29.4,0.3629629629629629,0.064,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,14,2025-12-17,30
user_03748,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.605,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,14,2025-12-17,30
user_00781,7,0.0,0.0,0.0,0.0,2.0,113.3,0.6497782377291543,0.5995,2,113.3,0.6497782377291543,0.5995,0.6931471805599453,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,14,2025-12-17,30
user_02564,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,18.2,0.2676470588235294,0.782,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0,14,2025-12-17,30
user_09558,9,0.0,0.0,0.0,0.0,1.0,36.2,0.3042016806722689,0.365,2,58.0,0.357761217694625,0.22649999999999998,-0.0,0.0,14.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,1.0,0.0,1,14,2025-12-17,30
user_02337,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,204.9,0.8920546932742055,0.4069999999999999,-0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.5,1.0,0.0,1,14,2025-12-17,30
user_01538,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,46.6,0.879245283018868,0.633,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,14,2025-12-17,30
user_00611,5,1.0,102.5,1.653225806451613,0.679,1.0,102.5,1.653225806451613,0.679,2,102.5,1.653225806451613,0.8260000000000001,0.6931471805599453,0.0,15.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,14,2025-12-17,30
user_02427,12,0.0,0.0,0.0,0.0,1.0,38.9,1.4961538461538462,0.6859999999999999,1,38.9,1.4961538461538462,0.6859999999999999,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,14,2025-12-17,30
user_08677,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,68.3,0.6567307692307692,0.8340000000000001,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,14,2025-12-17,30
user_08079,0,1.0,98.5,2.141304347826087,0.209,2.0,139.9,1.1213874680306906,0.349,2,139.9,1.1213874680306906,0.349,-0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.0,1.0,0.0,1,14,2025-12-17,30
user_01530,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,154.0,0.927710843373494,0.43,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0,14,2025-12-17,30
user_06417,9,0.0,0.0,0.0,0.0,1.0,9.1,0.2757575757575757,0.379,2,9.1,0.2757575757575757,0.47250000000000003,0.6931471805599453,0.5,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,0.0,1.0,0.0,1,14,2025-12-17,30
user_08832,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,71.0,0.4779162715079257,0.7753333333333333,1.0986122886681096,0.0,6.0,3.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666667,0.3333333333333333,0.0,0.0,0.0,0.6666666666666666,1.0,0.0,1,14,2025-12-17,30
user_05926,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,48.3,0.4163793103448275,0.7440000000000001,-0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,14,2025-12-17,30
user_06817,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,27.0,0.2934782608695652,0.492,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0,14,2025-12-17,30
user_03199,0,2.0,175.0,1.7597222222222222,0.7115,3.0,879.8,1.887231228188675,0.7115,3,879.8,1.887231228188675,0.7115,0.6365141682948128,0.0,3.5,2.5,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,1.0,1.0,0,14,2025-12-17,30
user_05411,12,0.0,0.0,0.0,0.0,1.0,71.7,0.5877049180327869,0.918,1,71.7,0.5877049180327869,0.918,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,14,2025-12-17,30
user_04698,7,0.0,0.0,0.0,0.0,1.0,87.8,0.0,0.8029999999999999,1,87.8,0.0,0.8029999999999999,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,14,2025-12-17,30
user_08211,11,0.0,0.0,0.0,0.0,1.0,26.1,0.3782608695652174,0.7490000000000001,1,26.1,0.3782608695652174,0.7490000000000001,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,14,2025-12-17,30
user_00594,9,0.0,0.0,0.0,0.0,1.0,63.6,0.5256198347107438,0.779,1,63.6,0.5256198347107438,0.779,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,14,2025-12-17,30
user_07923,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,35.1,0.4808219178082192,0.315,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,14,2025-12-17,30
user_04670,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,26.1,0.2269565217391304,0.975,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,14,2025-12-17,30
user_01142,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,102.4,1.3128205128205128,0.402,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,14,2025-12-17,30
user_03274,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,52.2,1.16,0.601,-0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,14,2025-12-17,30
user_08557,6,1.0,73.4,0.8065934065934066,0.05,1.0,73.4,0.8065934065934066,0.05,2,109.2,0.5320736817139695,0.11499999999999999,0.6931471805599453,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.5,0.0,0.0,1.0,0.0,1,14,2025-12-17,30
user_07731,0,1.0,14.5,0.2788461538461538,0.825,1.0,14.5,0.2788461538461538,0.825,2,154.4,0.2788461538461538,0.6995,0.6931471805599453,0.0,23.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,1.0,0.0,1,14,2025-12-17,30
user_00341,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,27.2,0.0,0.5489999999999999,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,14,2025-12-17,30
user_05005,12,0.0,0.0,0.0,0.0,2.0,62.8,0.5946853146853146,0.457,2,62.8,0.5946853146853146,0.457,0.6931471805599453,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.5,1.0,1.0,0,14,2025-12-17,30
user_02661,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,19.1,0.3897959183673469,0.489,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,14,2025-12-17,30
user_01141,8,0.0,0.0,0.0,0.0,1.0,86.3,1.6596153846153845,0.466,2,136.8,1.3909188034188034,0.338,0.6931471805599453,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.5,0.0,0.0,1.0,0.0,1,14,2025-12-17,30
user_01947,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,86.4,1.7280000000000002,0.462,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,14,2025-12-17,30
user_06143,1,1.0,18.5,0.1434108527131783,0.002,1.0,18.5,0.1434108527131783,0.002,1,18.5,0.1434108527131783,0.002,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,14,2025-12-17,30
user_08017,3,2.0,134.5,1.3766949152542374,0.597,2.0,134.5,1.3766949152542374,0.597,2,134.5,1.3766949152542374,0.597,0.6931471805599453,1.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,14,2025-12-17,30
user_02385,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,38.8,0.4564705882352941,0.8370000000000001,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,14,2025-12-17,30
user_04153,13,0.0,0.0,0.0,0.0,1.0,68.5,1.2924528301886793,0.335,2,95.7,0.7745283018867924,0.5870000000000001,-0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.5,1.0,0.0,1,14,2025-12-17,30
user_07939,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,14,2025-12-17,30
user_07824,13,0.0,0.0,0.0,0.0,1.0,61.3,1.7514285714285711,0.257,1,61.3,1.7514285714285711,0.257,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,14,2025-12-17,30
user_09243,7,0.0,0.0,0.0,0.0,1.0,153.0,1.3421052631578947,0.625,2,180.8,0.9333167825223436,0.7255,-0.0,0.0,14.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,1.0,0.0,1,14,2025-12-17,30
user_07242,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,35.2,0.55,0.077,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,14,2025-12-17,30
user_00160,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,56.8,0.7473684210526316,0.809,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,14,2025-12-17,30
user_05739,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,43.7,0.3034722222222222,0.598,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,14,2025-12-17,30
user_04233,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,70.2,0.5949152542372882,0.541,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,14,2025-12-17,30
user_04524,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,47.4,0.4388888888888889,0.486,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,14,2025-12-17,30
user_07123,7,0.0,0.0,0.0,0.0,1.0,48.8,0.4784313725490196,0.0,1,48.8,0.4784313725490196,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0,14,2025-12-17,30
user_03842,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,42.6,0.852,0.472,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,14,2025-12-17,30
user_03260,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,64.2,0.4196078431372549,0.653,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,14,2025-12-17,30
user_06199,4,2.0,33.3,0.5370967741935483,0.679,3.0,60.5,0.4474957555178267,0.509,3,60.5,0.4474957555178267,0.509,1.0986122886681096,0.3333333333333333,2.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,1.0,1.0,0,14,2025-12-17,30
user_06411,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,14.4,0.1220338983050847,0.914,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0,14,2025-12-17,30
user_02410,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,101.5,0.41472113785874365,0.551,1.0986122886681096,0.3333333333333333,2.5,1.5,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,1.0,0.0,1,14,2025-12-17,30
user_07779,7,0.0,0.0,0.0,0.0,1.0,50.2,0.7723076923076924,0.131,2,151.8,0.9208906882591094,0.066,-0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.0,1.0,0.0,1,14,2025-12-17,30
user_06697,2,1.0,44.1,0.882,0.0,1.0,44.1,0.882,0.0,2,125.19999999999999,0.7998495575221238,0.0,0.6931471805599453,0.5,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.5,0.0,0.0,1.0,0.0,1,14,2025-12-17,30
user_08892,4,2.0,54.5,1.9464285714285712,0.5145,2.0,54.5,1.9464285714285712,0.5145,2,54.5,1.9464285714285712,0.5145,0.6931471805599453,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.5,0.5,1.0,0.0,1,14,2025-12-17,30
user_03665,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,42.4,0.4156862745098039,0.763,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,14,2025-12-17,30
user_04161,3,1.0,15.5,0.1291666666666666,0.862,1.0,15.5,0.1291666666666666,0.862,2,35.0,0.2595833333333333,0.6325,0.6931471805599453,0.5,19.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,14,2025-12-17,30
user_01908,6,1.0,36.0,0.088235294117647,0.588,1.0,36.0,0.088235294117647,0.588,1,36.0,0.088235294117647,0.588,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0,14,2025-12-17,30
user_01477,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,80.4,1.0864864864864865,0.611,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,14,2025-12-17,30
user_01425,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,217.6,2.0528301886792453,0.435,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,14,2025-12-17,30
user_03555,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,21.8,0.1879310344827586,0.703,0.6931471805599453,0.0,10.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,1.0,0.0,1,14,2025-12-17,30
user_09281,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.268,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0,14,2025-12-17,30
user_04758,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,94.9,1.0784090909090909,0.386,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0,14,2025-12-17,30
user_08752,8,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.159,1,0.0,0.0,0.159,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,14,2025-12-17,30
user_01272,7,0.0,0.0,0.0,0.0,1.0,30.1,0.2761467889908257,0.3389999999999999,1,30.1,0.2761467889908257,0.3389999999999999,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,14,2025-12-17,30
user_06865,0,1.0,73.5,1.47,0.374,1.0,73.5,1.47,0.374,2,102.8,0.9033908045977012,0.23299999999999998,0.6931471805599453,0.0,26.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,14,2025-12-17,30
user_01874,10,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.345,2,0.0,0.0,0.36399999999999993,-0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.5,0.0,1.0,0.0,1,14,2025-12-17,30
user_07830,8,0.0,0.0,0.0,0.0,1.0,53.5,1.009433962264151,0.7809999999999999,1,53.5,1.009433962264151,0.7809999999999999,-0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,14,2025-12-17,30
user_08327,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,53.1,0.3904411764705882,0.972,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,14,2025-12-17,30
user_08469,8,0.0,0.0,0.0,0.0,1.0,50.7,0.5121212121212122,0.0,1,50.7,0.5121212121212122,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,14,2025-12-17,30
user_03688,13,0.0,0.0,0.0,0.0,1.0,35.4,0.6103448275862069,0.303,2,35.4,0.6103448275862069,0.303,0.6931471805599453,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,0.5,0.0,0.0,1.0,0.0,1,14,2025-12-17,30
user_09138,7,0.0,0.0,0.0,0.0,1.0,116.0,1.901639344262295,0.5,2,177.0,1.5156344869459621,0.653,0.6931471805599453,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.5,1.0,0.0,1,14,2025-12-17,30
user_06902,2,1.0,124.3,2.6446808510638298,0.6559999999999999,1.0,124.3,2.6446808510638298,0.6559999999999999,1,124.3,2.6446808510638298,0.6559999999999999,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,14,2025-12-17,30
user_05389,10,0.0,0.0,0.0,0.0,2.0,101.0,0.4673913043478261,0.773,2,101.0,0.4673913043478261,0.773,0.6931471805599453,0.5,2.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,1.0,0.0,1,14,2025-12-17,30
user_02608,4,1.0,9.5,0.1104651162790697,0.1,1.0,9.5,0.1104651162790697,0.1,1,9.5,0.1104651162790697,0.1,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,14,2025-12-17,30
user_05877,1,1.0,0.0,0.0,0.759,1.0,0.0,0.0,0.759,1,0.0,0.0,0.759,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,14,2025-12-17,30
